id,name,type,description,pages,evidence
E02030,清洗油管头钢圈槽,处置措施,清除异物恢复密封面,252,经厂家清洗油管头钢圈槽并检查合格后，换新钢圈
E02031,换新钢圈和 1 号闸门,处置措施,更换受损部件恢复井口装置,252,经厂家清洗油管头钢圈槽并检查合格后，换新钢圈和 1 号闸门
E02032,排量和通过性模拟计算,处置措施,针对工具串制定施工方案的预防措施,252,应针对不同长度的工具串，进行排量和通过性模拟计算
E02033,JY-G3HF 井,井,发生套管渗漏的井号,253,JY-G3HF 井 2013 年 11 月 3 日完井
E02034,组织和技术措施实施不力,原因,导致处置措施不当的管理原因,253,组织和技术措施实施不力
E02035,大排量冲洗井筒,处置措施,等候时间长时的井筒处理措施,253,要求在泵送射孔前大排量冲洗井筒
E02036,生产套管和技术套管窜漏,现象,试压发现的套管泄漏现象,253,发现生产套管和技术套管窜漏
E02037,处置措施不当,风险,因未风险分析导致的问题后果,253,造成出现问题时的处置措施不当
E02038,12~14 m³/min,指标,设计排量具体数值,253,排量 12~14 m³/min
E02039,95 MPa,指标,施工限压具体数值,253,施工限压 95 MPa
E02040,60.0 MPa,指标,防喷器试压压力值,253,对防喷器试压到 60.0 MPa
E02041,套管窜漏,故障类型,油层套管与技术套管之间存在泄漏点,254,油层套管与技术套管存在窜漏点
E02042,封隔器失效,故障类型,封隔器无法维持密封压力,"254,255",封隔器失效，起出管柱 | 上提到 1970m 验封，加油压 15MPa，4min 压力降至 9MPa，封隔器失效
E02043,封隔器胶筒局部损伤,原因,封隔器胶筒损坏导致密封失败,254,发现封隔器胶筒局部损伤
E02044,更换封隔器,处置措施,替换损坏的封隔器重新施工,"254,255",更换封隔器后重新下入找漏管柱 | 发现尾管中有大量水泥块。更换封隔器
E02045,反洗井,处置措施,通过反向循环清洗井筒,"254,255",立即大排量（0.37 m{m^3/min}）反洗井 | 3 月 4 日封隔器下到 2722.99m 处卡封，反洗井 15m³
E02046,大排量,施工参数,较高的流体注入速率,254,立即大排量（0.37 m{m^3/min}）反洗井
E02047,油压,指标,油管内的压力数值,254,逐级加压到油压 50 m{MPa}
E02048,封隔器卡点,施工参数,封隔器坐封的深度位置,"254,255",封隔器卡点：1986.49 m{m} | 第五趟管柱（封隔器卡点：2704.01m）
E02049,封隔器漏失,故障类型,封隔器密封性能失败导致压力无法维持,255,油压 40MPa 时，6min 油压降至 25MPa，封隔器存在漏失
E02050,尾管水泥块,原因,尾管内存在水泥杂物导致故障,255,起出找漏管柱，发现尾管中有大量水泥块
E02051,油压下降,现象,测试过程中油压降低,255,观察压力 30min，油压下降 5MPa，井口压力、技术套管均为 0
E02052,验套试压,工况,验证套管密封性测试,255,第一次验套试压：油压提高到 40MPa，井口压力为 0
E02053,验封,工况,验证封隔器密封性测试,255,验封：油压 40MPa 时，井口压力由 0 升至 8.2MPa
E02054,套管丝扣渗漏,故障类型,套管螺纹连接处不密封导致的泄漏,256,分析为套管丝扣渗漏
E02055,井筒压力下降,现象,试压过程中井筒内压力降低,256,井筒压力下降较慢，漏失量较少
E02056,封隔器,设备,用于卡封井筒的工具,256,卡封封隔器工作正常、密封良好
E02057,限压 60 MPa,施工参数,限制施工压力不超过 60 兆帕,256,限压 60 m{MPa} 进行分段压裂
E02058,套管螺纹洁净度,原因,套管螺纹连接时的清洁程度,256,未能保持套管螺纹洁净度
E02059,入井总液量,施工参数,压裂施工注入的液体总量,256,入井总液量 1852.3 m{m}^3
E02060,入井砂量,施工参数,压裂施工注入的支撑剂总量,256,入井砂量 81.0 m{m}^3
E02061,气密封检测,处置措施,下套管时进行的密封性测试,256,钻井下套管时，进行气密封检测
E02062,JY-G4HF 井,井,发生故障的具体井号,257,图 6-1 JY-G4HF 井入井后桥塞
E02063,落物,原因,井内存在异物导致故障,257,起出后桥塞上面的部分油漆被刮掉，初步判断井内有落物
E02064,老虎钳,原因,具体的井下落物对象,257,强磁打捞器捞获一把老虎钳
E02065,油层套管,设备,遇阻发生的井筒位置,257,遇阻位置为油层套管双公短节处
E02066,桥塞油漆刮掉,现象,桥塞表面受损迹象,257,起出后桥塞上面的部分油漆被刮掉
E02067,铅模印痕,现象,铅模表面留下的落物痕迹,257,检查铅模底部边缘处有 11mm×9mm 深 7mm 的凹槽
E02068,3293.2m,施工参数,打捞作业遇阻深度,257,到 3293.2m 遇阻
E02069,7m,施工参数,初期下桥塞遇阻深度,257,到 7m 遇阻
E02070,井口防护措施未执行,原因,工具入井时未严格执行井口防护措施,258,工具入井时未严格执行井口防护措施
E02071,井口坐岗未执行 24h 看护,原因,试气队井口坐岗未执行 24h 看护制度,258,试气队井口坐岗未执行 24h 看护制度
E02072,加强现场监管,处置措施,对整个装枪到入井过程派专人监管,258,加强现场监管，对整个装枪到入井过程派专人监管
E02073,工具登记造册,处置措施,加强对工具的管理，对所有工具登记造册,258,加强对工具的管理，对所有工具登记造册
E02074,吊车倾翻,故障类型,连续油管安装时吊车发生倾翻风险,"258,259",JY-G5HF 并连续油管安装时吊车倾翻 | 吊车吊臂开始倾倒。防喷管触地，随吊臂随即倒塌
E02075,JY-G5HF 井,井,发生吊车倾翻事件的井号,258,JY-G5HF 并连续油管安装时吊车倾翻
E02076,注入头夹紧压力,施工参数,注入头夹紧油管时的压力值,"258,259",注入头夹紧压力 3.44MPa | 注入头夹紧压力 3.44MPa（500psi）
E02077,注入头张紧压力,施工参数,注入头张紧油管时的压力值,258,张紧压力 3.44MPa
E02078,滚筒背压,施工参数,连续油管滚筒背压值,"258,259",滚筒背压 2.41MPa | 滚筒背压 2.41MPa（350psi）
E02079,注入头,设备,连续油管注入关键设备,259,所吊注入头和防喷工具串出现明显上下晃动
E02080,吊车司机状态不佳,原因,司机无法判断安全工作范围,259,吊车司机状态不佳，不能及时判断出该车的安全工作范围
E02081,速度不稳定性,原因,起下吊物速度不稳产生冲量,259,不停的起下吊物，速度的不稳定性造成连续油管产生冲量
E02082,施工准备不足,原因,未做好吊装条件检查,259,吊装施工前，施工准备不足，没有做好吊装条件检查
E02083,滚筒刹车,处置措施,事故后控制室立即刹车,259,控制室立即进行滚筒刹车
E02084,建立现场紧急隔离带,处置措施,拒绝非工作人员进入,259,建立现场紧急隔离带拒绝非工作人员进入
E02085,设备损坏,现象,注入头及防喷管等受损,259,导致注入头、滚筒车尾部照明灯、防喷管损坏
E02086,JY-G6HF 井,井,2014 年 10 月 8 日完井的压裂井,"260,261",JY-G6HF 井 2014 年 10 月 8 日完井，人工井底 4430.00m | JY-G6HF 井与正钻进的邻井空间距离较近
E02087,设计排量,施工参数,设计压裂施工时的液体排量范围,260,设计压裂 17 段，排量 12~14m³/min
E02088,挤入盐酸,材料,压裂前挤入的酸液体积,260,6:22~8:40 挤入盐酸 20m³
E02089,邻井井口溢流,现象,压裂施工时邻井出现的异常现象,260,正在施工时，正在三开钻进的邻井反映井口溢流
E02090,压裂与邻井压串,故障类型,压裂施工导致与邻井发生连通故障,260,6.6 JY-G6HF 并第 1 段压裂与邻井压串
E02091,吊车资质检查,处置措施,作业前对吊车及人员的检查措施,260,作业前检查验收吊车和司机资质，查看吊车各项部件是否正常工作
E02092,吊车作业风险,风险,吊车作业过程中可能存在的安全风险,260,吊车指挥和现场管理人员应密切关注施工现场人员工作状况，及时消除人为风险
E02093,邻井空间距离较近,原因,导致井间干扰或复杂情况的原因,261,JY-G6HF 井与正钻进的邻井空间距离较近
E02094,停止压裂施工,处置措施,遇到异常时的首要处理动作,261,立即停止压裂施工，并观察井口压力做好记录
E02095,关井监测压力,处置措施,泄压后的压力监测措施,261,放喷泄压之后，关井监测压力
E02096,放弃第 2、3 段,处置措施,最终决定的施工段次调整,261,同时与钻井队保持好联系，了解钻井情况。最后放弃第 2、3 段
E02097,JY-G7HF 井,井,发现硫化氢的页岩气井,261,JY-G7HF 井 2015 年 11 月 8 日完井，人工井底 4704.00m
E02098,排量 14~16m³/min,施工参数,设计压裂施工排量范围,261,设计压裂 21 段，排量 14~16m³/min，施工限压 90MPa
E02099,施工限压 90MPa,施工参数,设计压裂施工压力上限,261,设计压裂 21 段，排量 14~16m³/min，施工限压 90MPa
E02100,H2S,风险,放喷排液过程中发现的有毒气体,"261,262",发现气样含 H2S，化验结果 249.4mg/m³ | 现场检测仪检测 56 \sim 192 \mathrm{ppm}
E02101,立刻关井上报,处置措施,发现硫化氢后的紧急应对措施,261,发现气样含 H2S，化验结果 249.4mg/m³。立刻关井上报
E02102,邻井钻井进度,原因,压裂设计方案应考虑的风险因素,261,压裂设计方案中应考虑邻井钻井进度，给出风险提示
E02103,井漏,故障类型,钻井过程中钻井液漏失,262,该井在钻井过程中水平段有 9 次井漏
E02104,压裂液,材料,施工液体材料,262,漏失的油基泥浆或污水配制的压裂液
E02105,正压式空气呼吸器,设备,安全防护设备,"262,263",佩戴正压式空气呼吸器进行现场巡回检查 | 要求正压式空气呼吸器、H2S 检测仪等应急物资检测台账
E02106,烧碱,材料,应急处理材料,262,转上应急物资，烧碱 2t
E02107,应急处置,处置措施,应对突发事件措施,262,组织开展 H2S 泄漏的专项应急演练
E02108,放喷排液,工况,试油施工工序,262,采用 6.20 \mathrm{~mm} 油嘴放喷排液
E02109,巡检,处置措施,安全检查措施,262,对附近 500 \mathrm{m} 范围内进行巡检
E02110,JY-G8HF 井,井,发生压裂酸降异常的页岩气井,263,JY-G8HF 井 2015 年 12 月 20 日完井，人工井底 5378.03m
E02111,压裂酸降异常,故障类型,第 10 段压裂施工过程中出现的异常情况,263,6.8 JY-G8HF 并第 10 段压裂酸降异常
E02112,悬浮座封方式,处置措施,桥塞点火座封采用的工艺方式,263,16:32 采取悬浮座封方式（保持排量 0.4m^3/min，超压设置 50.0MPa）
E02113,H2S 检测仪,设备,现场应急物资之一,263,要求正压式空气呼吸器、H2S 检测仪等应急物资检测台账
E02114,慢燃火药,材料,桥塞座封使用的火药材料,264,可能由于桥塞慢燃火药燃烧过快
E02115,井口压力突降,现象,施工压力突然降低的异常现象,264,井口压力由 75.08MPa 突降至 33.73MPa
E02116,桥塞座封失效,故障类型,桥塞未能有效封隔地层,264,可能为桥塞质量问题，导致桥塞座封失效
E02117,桥塞选型不匹配,原因,选择的桥塞型号与工况不符,264,桥塞选型不匹配，卡瓦座封力不够
E02118,慢燃火药燃烧过快,原因,火药燃烧速度超过设计要求,264,可能由于桥塞慢燃火药燃烧过快
E02119,卡瓦座封力不够,原因,桥塞卡瓦提供的封隔力不足,264,造成桥塞卡瓦座封力不足，桥塞在高压差的环境下出现位移
E02120,桥塞位移,现象,桥塞位置发生移动,264,桥塞在高压差的环境下出现位移
E02121,加强桥塞产品的出厂检测,处置措施,强化桥塞生产环节的质量控制,264,查找桥塞质量问题，加强桥塞产品的出厂检测
E02122,改进桥塞慢燃火药,处置措施,优化火药性能以延长燃烧时间,264,改进桥塞慢燃火药，延长燃烧时间
E02123,更换桥塞型号,处置措施,选用更匹配的桥塞型号,264,更换桥塞型号
E02124,保证大排量和足液量,处置措施,顶替施工时的参数要求,264,压裂最后一段顶替时，要保证大排量和足液量
E02125,JY-G9HF 井,井,发生套管穿孔故障的页岩气井,265,JY-G9HF 井 2016 年 4 月 25 日完井
E02126,套管双公短节穿孔,故障类型,井套管双公短节处发生穿孔故障,265,6.9 JY-G9HF 并套管双公短节穿孔
E02127,技术套管压力瞬间升至 65.0MPa,现象,压裂施工期间技术套管压力异常升高,265,监测人员发现技术套管压力瞬间升至 65.0MPa
E02128,生产套管有漏点,原因,初步判定生产套管存在泄漏点,265,初步判定生产套管有漏点
E02129,黑墨水,材料,用于试挤检测漏点的示踪材料,265,18:32 用黑墨水试挤
E02130,出口见返出黑色液体,现象,试挤时出口返回含有黑墨水的液体,265,出口见返出黑色液体（计算地面管汇容积 2.0m³）
E02131,MAGNUM 全封式可钻桥塞,设备,用于井筒封隔的可钻式桥塞设备,266,组下φ105mm MAGNUM 全封式可钻桥塞，完成桥塞座封
E02132,20.0MPa,指标,具体的施工压力数值,266,施工压力 20.0MPa、排量 70L/min
E02133,70L/min,指标,具体的施工排量数值,266,施工压力 20.0MPa、排量 70L/min
E02134,红色示踪剂,材料,用于检测漏点的水性油墨配制材料,266,用水性油墨配制 2.0m³红色示踪剂
E02135,套管刺水,现象,套管发生泄漏导致水溢出的现象,266,发现 1 号阀上端面以下 2.61m 处套管刺水
E02136,套管双公短节本体,设备,发生泄漏的套管部件,266,判断漏点在 5% 套管双公短节本体上
E02137,穿孔,原因,导致泄漏的套管损伤形式之一,266,证实双公短节本体有穿孔及纵向裂纹
