id,head,relation,tail,pages,evidence,weight
T01832,背压阀故障,导致,分离器超压,242,背压阀压力最高达到 1200psi（8.3MPa）未正常泄压，造成分离器憋压,1
T01833,安全阀故障,导致,分离器安全泄压管线刺漏,242,致使安全阀法兰与泄压管线法兰连接处发生刺漏,1
T01834,增加三通,处置措施,分离器安全泄压管线刺漏,242,5 月 30 日 11:15 于分离器进口管线前增加 1 个三通,1
T01835,设置分离器旁通管线,处置措施,分离器安全泄压管线刺漏,242,设置分离器旁通管线，实现流体通过热交换器不过分离器,1
T01836,更换孔板,影响,分离器压力,242,将一体化流量计孔板由 44mm 更换为 29mm。分离器压力由 6.3MPa 升至 10.9MPa,1
T01837,常开启,导致,此次事件,243,常开启，是造成此次事件的主要原因,1
T01838,1 号闸门泄漏,表现为,阀杆处漏水,243,发现 1 号闸门阀杆处漏水，见图 5-2,1
T01839,1 号闸门泄漏,发生于,JY-F3HF 井,243,5.3 JY-F3HF 并 1 号闸门泄漏,1
T01840,1 号闸门泄漏,处置措施,注密封脂,243,10 月 5 日厂家现场维护闸门，注密封脂暂时漏点变小,1
T01841,1 号闸门泄漏,处置措施,更换 1 号闸门,243,厂家安装完密封套，拆采气树、装 1 号闸门、装采气树,1
T01842,井下遇卡,处置措施,丢手,243,多次活动解卡无效后丢手,1
T01843,采气树试压,监测指标,50.0 MPa,243,对采气树试压 50.0 MPa 时,1
T01844,注脂枪枪筒漏气,表现为,漏点处开始结冰,243,并且漏点处开始结冰，不能冒然将注脂枪拆卸掉,1
T01845,加强坐岗管理,相关,及时发现现场的异常情况,243,加强坐岗管理，保障试气过程中全面及时监测产量、压力、温度等数据,1
T01846,加强设备保养与维护,相关,保障其正常工作,243,加强设备保养与维护，保障其正常工作,1
T01847,1 号 A 闸门,表现为,阀门外漏,244,阀杆、尾杆密封面被腐蚀导致阀门外漏,1
T01848,1 号 A 闸门,表现为,阀门内漏,244,阀板、阀座没有 100% 贴合，密封不严，出现内漏,1
T01849,阀杆处密封损坏,导致,阀门外漏,244,1 号闸门在经过压裂施工后，阀杆处密封受到损坏,1
T01850,钢珠不复位,导致,阀门外漏,244,注入阀的钢珠不复位,1
T01851,密封面腐蚀,导致,阀门外漏,244,阀杆、尾杆密封面被腐蚀导致阀门外漏,1
T01852,加工公差偏大,导致,阀门内漏,244,公差范围偏大，阀门在带压的情况下...出现内漏,1
T01853,密封面污垢,导致,阀门内漏,244,阀板、阀座密封面上有少许污垢，导致密封不严，出现内漏,1
T01854,产品质量问题,导致,阀门外漏,244,产品质量问题，在本平台邻井同样出现 1 号闸门阀杆处泄漏,1
T01855,带压拆注脂枪,处置措施,泄漏点止漏,244,厂家进行带压拆注脂枪，在拆掉后闸门内的钢珠自动回位，泄漏点止漏,1
T01856,压井,处置措施,控制井情,244,20:50 压井，泵入清水 39.0m³,1
T01857,8mm 油嘴,相关,开井排液,244,21:05 用 8mm 油嘴开井...排液 2.5m³,1
T01858,油嘴刺坏,导致,气产量数据失真,245,更换孔板后，测试气产量远远高于更换孔板前，判断油嘴可能被刺坏,1
T01859,缺乏风险认识,导致,耽误整改时机,245,以至于在第一次出现外漏情况时没有很好地从产品找原因，耽误了最早发现整改的时机,1
T01860,更换油嘴,处置措施,油嘴刺坏,245,5:35 更换为 10mm 油嘴、43mm 孔板进行放喷求产,1
T01861,井口压力,监测指标,气产量数据失真,245,井口压力 25.1MPa，产气量（37.1~59.5）×10^4m^3/d,1
T01862,油嘴,发生于,JY-F4HF 井,245,5.4 JY-F4HF 并气产量数据失真,1
T01863,天然气产量高,导致,高压冲蚀损坏,246,瞬时高产天然气流对油嘴造成高压冲蚀损坏,1
T01864,产液量大,导致,高压冲蚀损坏,246,瞬时高产天然气流对油嘴造成高压冲蚀损坏,1
T01865,压裂砂,导致,高压冲蚀损坏,246,天然气流携带迈出压裂砂与桥塞碎屑，同时对油嘴套产生严重冲蚀造成损坏,1
T01866,桥塞碎屑,导致,高压冲蚀损坏,246,天然气流携带迈出压裂砂与桥塞碎屑，同时对油嘴套产生严重冲蚀造成损坏,1
T01867,高压冲蚀损坏,表现为,求产数据异常,246,导致流体实际过流孔径远大于 12mm 油嘴理论孔径值，致使求产数据异常,1
T01868,循环洗井,处置措施,高压冲蚀损坏,246,避免放喷求产过程中因返出压裂砂和桥塞碎屑等对油嘴造成冲蚀破坏,1
T01869,打捞碎屑,处置措施,高压冲蚀损坏,246,避免放喷求产过程中因返出压裂砂和桥塞碎屑等对油嘴造成冲蚀破坏,1
T01870,数采系统监管,处置措施,求产数据异常,246,确保测试产量计算数据准确,1
T01871,套管渗漏,原因是,产品质量,247,这些复杂情况的发生，有产品质量的问题,1
T01872,套管渗漏,原因是,人员操作,247,有人员操作的问题，有工程管理的因素等,1
T01873,套管渗漏,原因是,工程管理,247,有人员操作的问题，有工程管理的因素等,1
T01874,JY-G1HF 井,包含,设计压裂 22 段,247,设计压裂 22 段，排量 12~14m³/min,1
T01875,设计压裂 22 段,监测指标,排量 12~14m³/min,247,设计压裂 22 段，排量 12~14m³/min,1
T01876,设计压裂 22 段,监测指标,施工限压 95MPa,247,施工限压 95MPa,1
T01877,洗井,监测指标,施工压力 20.0MPa,247,施工压力 20.0MPa，排量 0.6m³/min,1
T01878,洗井,监测指标,排量 0.6m³/min,247,施工压力 20.0MPa，排量 0.6m³/min,1
T01879,套管渗漏,处置措施,刮削器,247,配合钻井队下 GX-T127 刮削器,1
T01880,套管渗漏,处置措施,洗井,247,清水正循环洗井，洗井深度 4199.58m,1
T01881,全井筒试压,表现为,压降 20MPa,248,全井筒试压 90MPa，压降 20MPa,1
T01882,压降 20MPa,导致,试压不合格,248,压降 20MPa，试压不合格,1
T01883,试压不合格,原因是,套管串漏,248,试压不合格，发现生产套管和技术套管串漏,1
T01884,找漏,处置措施,套管串漏,248,第一次找漏、堵漏...发现生产套管和技术套管串漏,1
T01885,堵漏,处置措施,套管串漏,248,第一次找漏、堵漏...发现生产套管和技术套管串漏,1
T01886,清水正循环洗井,监测指标,施工压力,248,清水正循环洗井...施工压力 24MPa,1
T01887,清水正循环洗井,监测指标,排量,248,清水正循环洗井...排量 0.6m^3/min,1
T01888,找漏施工,影响,漏点,248,通过现场 4 次打压找漏施工，分析漏点在双公短节到套管头芯轴间,1
T01889,更换 BT 密封,处置措施,渗漏,248,套管悬挂器外部...渗漏...更换油管四通 BT 密封,1
T01890,起出通井管柱,表现为,通井规变形,248,起出通井管住...通井规底部有轻微变形,1
T01891,环氧树脂,处置措施,堵漏,249,脂泵注入 30L 环氧树脂堵漏,1
T01892,钻杆丝扣密封刺漏,导致,试压不成功,249,试压过程中钻杆丝扣密封刺漏，试压不成功,1
T01893,全井筒试压,监测指标,生产套管压力,249,期间观测生产套管、技术套管压力,1
T01894,全井筒试压,监测指标,技术套管压力,"249,254",期间观测生产套管、技术套管压力 | 观察技术套管压力 2.0 m{MPa},2
T01895,压降,影响,合格,249,15min 压降 0.4MPa，合格,1
T01896,套管头渗漏,原因是,丝扣未上到位,250,双公短节丝扣未上到位或者质量存在缺陷,1
T01897,环氧树脂,相关,堵漏效果不理想,250,采用泵注环氧树脂堵漏效果不理想,1
T01898,技术套管压力超过 50MPa,处置措施,从技术套管放压管汇放压,250,若技术套管压力超过 50MPa，则从技术套管放压管汇放压,1
T01899,窜漏井压裂施工,处置措施,减少压裂段数,250,生产套管、技术套管窜漏井压裂施工，减少压裂段数,1
T01900,更换套管头,包含,安装 BT 法兰,250,安装 35MPa 转 105MPa 的 BT 法兰,1
T01901,工具串掉井,表现为,张力异常,251,张力从 3.6 \mathrm{kN} 升至 17 \mathrm{kN},1
T01902,工具串掉井,表现为,绞车抖动,251,绞车抖动明显,1
T01903,工具串掉井,原因是,电缆断裂,251,从弱点泵断，起出电缆确认工具串已掉井,1
T01904,井口渗漏,处置措施,整改螺栓,251,经整改连接螺栓后还有渗漏,1
T01905,工具串掉井,处置措施,连续油管打捞,251,下连续油管到井深 3814\mathrm{m},1
T01906,工具串掉井,发生于,泵送桥塞工具串,251,泵送桥塞工具串结构... 确定工具串掉井,1
T01907,工具串掉井,相关,泵送压力,251,泵送压力 34 \sim 35 \mathrm{MPa},1
T01908,工具串掉井,相关,泵送排量,251,排量 1.7 \mathrm{~m}^{3} / \mathrm{min},1
T01909,陶粒,导致,密封不严,252,油管头钢圈内进入陶粒导致密封不严发生渗漏,1
T01910,密封不严,导致,渗漏,252,油管头钢圈内进入陶粒导致密封不严发生渗漏,1
T01911,井筒内有杂物,导致,电缆脱离,252,井筒液体中的固相...沉积...致使张力急速上升，工具串和电缆在电缆弱点脱离,1
T01912,井口震动,导致,螺栓松动,252,压裂施工过程中井口震动造成螺栓松动,1
T01913,螺栓松动,导致,陶粒,252,在高挤携砂液时陶粒进入钢圈槽内,1
T01914,排量较低,影响,施工压力,252,排量较低，因此酸作用在钢圈槽的位置影响也很大,1
T01915,清洗油管头钢圈槽,处置措施,渗漏,252,经厂家清洗油管头钢圈槽并检查合格后，换新钢圈和 1 号闸门恢复井口装置,1
T01916,换新钢圈和 1 号闸门,处置措施,渗漏,252,经厂家清洗油管头钢圈槽并检查合格后，换新钢圈和 1 号闸门恢复井口装置,1
T01917,排量和通过性模拟计算,处置措施,电缆脱离,252,应针对不同长度的工具串，进行排量和通过性模拟计算,1
T01918,套管渗漏,发生于,JY-G3HF 井,253,6.3 JY-G3HF 并套管渗漏,1
T01919,套管渗漏,表现为,生产套管和技术套管窜漏,253,发现生产套管和技术套管窜漏,1
T01920,组织和技术措施实施不力,导致,处置措施不当,253,造成出现问题时的处置措施不当,1
T01921,大排量冲洗井筒,处置措施,等候时间长,253,如果等候时间长，则要求在泵送射孔前大排量冲洗井筒,1
T01922,排量,相关,12~14 m³/min,253,排量 12~14 m³/min,1
T01923,施工限压,相关,95 MPa,253,施工限压 95 MPa,1
T01924,防喷器,监测指标,60.0 MPa,253,对防喷器试压到 60.0 MPa,1
T01925,全井筒试压,表现为,压降,254,6min 降至 20.0 m{MPa}，压降为 0.5 m{MPa},1
T01926,套管窜漏,发生于,油层套管与技术套管,254,油层套管与技术套管存在窜漏点,1
T01927,封隔器失效,原因是,封隔器胶筒局部损伤,254,发现封隔器胶筒局部损伤,1
T01928,封隔器失效,处置措施,更换封隔器,"254,255",更换封隔器后重新下入找漏管柱 | 发现尾管中有大量水泥块。更换封隔器,2
T01929,遇阻,处置措施,反洗井,254,遇阻，立即大排量反洗井,1
T01930,封隔器找漏,相关,封隔器卡点,254,封隔器卡点：1986.49 m{m},1
T01931,封隔器失效,原因是,尾管水泥块,255,发现尾管中有大量水泥块。更换封隔器,1
T01932,验封,表现为,油压下降,255,6min 油压降至 25MPa，封隔器存在漏失,1
T01933,第六趟管柱,包含,反洗井,255,第六趟管柱... 处卡封，反洗井 15m³,1
T01934,封隔器漏失,发生于,第五趟管柱,255,第五趟管柱... 封隔器存在漏失,1
T01935,全井筒试压,监测指标,油压下降,255,观察 60min，油压下降到 46.5MPa（下降 14.5MPa）,1
T01936,套管丝扣渗漏,导致,井筒压力下降,256,井筒压力下降较慢，漏失量较少，分析为套管丝扣渗漏,1
T01937,套管螺纹洁净度不足,原因是,套管丝扣渗漏,256,未能保持套管螺纹洁净度，造成油层套管螺纹连接多处不密封,1
T01938,降低排量,处置措施,保证施工安全,256,为保证施工安全，降低排量,1
T01939,限压 60 MPa,处置措施,分段压裂,256,限压 60 m{MPa} 进行分段压裂,1
T01940,工具串,发生于,遇阻,256,工具串下到一号阀遇阻,1
T01941,封隔器,表现为,密封良好,256,卡封封隔器工作正常、密封良好,1
T01942,遇阻,发生于,JY-G4HF 井,257,图 6-1 JY-G4HF 井入井后桥塞,1
T01943,落物,导致,遇阻,257,初步判断井内有落物,1
T01944,老虎钳,同义,落物,257,强磁打捞器捞获一把老虎钳,1
T01945,强磁打捞器,处置措施,落物,257,下连续油管底带φ73mm 强磁打捞器,1
T01946,铅模,处置措施,遇阻,257,11 月 18 日 14:35 组下铅模,1
T01947,遇阻,表现为,桥塞油漆刮掉,257,起出后桥塞上面的部分油漆被刮掉,1
T01948,遇阻,表现为,铅模印痕,257,检查铅模底部边缘处有 11mm×9mm 深 7mm 的凹槽,1
T01949,遇阻,发生于,油层套管,257,遇阻位置为油层套管双公短节处,1
T01950,桥塞,发生于,JY-G4HF 井,257,射孔队电缆下第 11 段桥塞,1
T01951,工具落井,原因是,井口防护措施未执行,258,工具入井时未严格执行井口防护措施,1
T01952,工具落井,原因是,井口坐岗未执行 24h 看护,258,试气队井口坐岗未执行 24h 看护制度,1
T01953,工具落井,处置措施,加强现场监管,258,加强现场监管，对整个装枪到入井过程派专人监管,1
T01954,工具落井,处置措施,工具登记造册,258,加强对工具的管理，对所有工具登记造册,1
T01955,吊车倾翻,发生于,JY-G5HF 井,258,JY-G5HF 并连续油管安装时吊车倾翻,1
T01956,注入头夹紧压力,监测指标,连续油管,258,注入头夹紧压力 3.44MPa,1
T01957,吊车移动吊臂幅度较大,导致,安装工摔下风险,258,吊车司机移动吊臂幅度较大，险些造成脚手架上安装工摔下,1
T01958,速度不稳定性,导致,吊车倾翻,259,速度的不稳定性造成连续油管产生冲量...导致吊车侧翻,1
T01959,吊车倾翻,原因是,吊车司机状态不佳,259,吊车司机状态不佳，不能及时判断出该车的安全工作范围,1
T01960,吊车倾翻,原因是,施工准备不足,259,吊装施工前，施工准备不足，没有做好吊装条件检查,1
T01961,吊车倾翻,导致,设备损坏,259,导致注入头、滚筒车尾部照明灯、防喷管损坏,1
T01962,吊车倾翻,处置措施,滚筒刹车,259,吊车倾翻后，控制室立即进行滚筒刹车,1
T01963,吊车倾翻,处置措施,建立现场紧急隔离带,259,建立现场紧急隔离带拒绝非工作人员进入,1
T01964,滚筒背压,监测指标,2.41MPa,259,滚筒背压 2.41MPa（350psi）,1
T01965,JY-G6HF 井,相关,12~14m³/min,260,设计压裂 17 段，排量 12~14m³/min,1
T01966,JY-G6HF 井,相关,90MPa,260,施工限压 90MPa,1
T01967,压裂与邻井压串,表现为,邻井井口溢流,260,正在施工时，正在三开钻进的邻井反映井口溢流,1
T01968,顶替盐酸过程,表现为,压力升至 65MPa,260,顶替盐酸过程中，压力升至 65MPa,1
T01969,吊车作业,相关,吊车作业风险,260,吊车指挥和现场管理人员应密切关注施工现场人员工作状况,1
